#jbar theta B
5 124.8 77.0923628
5 124.9 76.7578151
5 125.0 76.4186182
5 125.1 76.0748170
5 125.2 75.7264574
5 125.3 75.3735857
5 125.4 75.0162492
5 125.5 74.6544960
5 125.6 74.2883747
5 125.7 73.9179350
5 125.8 73.5432270
5 125.9 73.1643019
5 126.0 72.7812112
5 126.1 72.3940076
5 126.2 72.0027441
5 126.3 71.6074748
5 126.4 71.2082541
5 126.5 70.8051376
5 126.6 70.3981811
5 126.7 69.9874414
5 126.8 69.5729760
5 126.9 69.1548430
5 127.0 68.7331010
5 127.1 68.3078096
5 127.2 67.8790289
5 127.3 67.4468197
5 127.4 67.0112432
5 127.5 66.5723618
5 127.6 66.1302379
5 127.7 65.6849350
5 127.8 65.2365169
5 127.9 64.7850483
5 128.0 64.3305944
5 128.1 63.8732209
5 128.2 63.4129941
5 128.3 62.9499811
5 128.4 62.4842494
5 128.5 62.0158670
5 128.6 61.5449027
5 128.7 61.0714256
5 128.8 60.5955056
5 128.9 60.1172130
5 129.0 59.6366186
5 129.1 59.1537938
5 129.2 58.6688105
5 129.3 58.1817410
5 129.4 57.6926584
5 129.5 57.2016359
5 129.6 56.7087474
5 129.7 56.2140674
5 129.8 55.7176706
5 129.9 55.2196323
5 130.0 54.7200282
5 130.1 54.2189344
5 130.2 53.7164277
5 130.3 53.2125850
5 130.4 52.7074837
5 130.5 52.2012017
5 130.6 51.6938173
5 130.7 51.1854090
5 130.8 50.6760558
5 130.9 50.1658373
5 131.0 49.6548329
5 131.1 49.1431230
5 131.2 48.6307878
5 131.3 48.1179082
5 131.4 47.6045652
5 131.5 47.0908403
5 131.6 46.5768151
5 131.7 46.0625717
5 131.8 45.5481922
5 131.9 45.0337594
5 132.0 44.5193559
5 132.1 44.0050650
5 132.2 43.4909698
5 132.3 42.9771540
5 132.4 42.4637014
5 132.5 41.9506960
5 132.6 41.4382219
5 132.7 40.9263636
5 132.8 40.4152057
5 132.9 39.9048330
5 133.0 39.3953304
5 133.1 38.8867830
5 133.2 38.3792761
5 133.3 37.8728950
5 133.4 37.3677252
5 133.5 36.8638525
5 133.6 36.3613624
5 133.7 35.8603409
5 133.8 35.3608738
5 133.9 34.8630471
5 134.0 34.3669470
5 134.1 33.8726594
5 134.2 33.3802706
5 134.3 32.8898668
5 134.4 32.4015341
5 134.5 31.9153589
5 134.6 31.4314272
5 134.7 30.9498254
5 134.8 30.4706397
5 134.9 29.9939561
5 135.0 29.5198610
5 135.1 29.0484403
5 135.2 28.5797801
5 135.3 28.1139664
5 135.4 27.6510850
5 135.5 27.1912218
5 135.6 26.7344624
5 135.7 26.2808924
5 135.8 25.8305973
5 135.9 25.3836623
5 136.0 24.9401728
5 136.1 24.5002136
5 136.2 24.0638698
5 136.3 23.6312259
5 136.4 23.2023665
5 136.5 22.7773759
5 136.6 22.3563382
5 136.7 21.9393373
5 136.8 21.5264569
5 136.9 21.1177805
5 137.0 20.7133911
5 137.1 20.3133718
5 137.2 19.9178051
5 137.3 19.5267736
5 137.4 19.1403593
5 137.5 18.7586439
5 137.6 18.3817091
5 137.7 18.0096359
5 137.8 17.6425053
5 137.9 17.2803977
5 138.0 16.9233933
5 138.1 16.5715719
5 138.2 16.2250130
5 138.3 15.8837955
5 138.4 15.5479983
5 138.5 15.2176995
5 138.6 14.8929771
5 138.7 14.5739084
5 138.8 14.2605705
5 138.9 13.9530400
5 139.0 13.6513931
5 139.1 13.3557053
5 139.2 13.0660520
5 139.3 12.7825078
5 139.4 12.5051470
5 139.5 12.2340434
5 139.6 11.9692702
5 139.7 11.7109002
5 139.8 11.4590056
5 139.9 11.2136581
5 140.0 10.9749287
5 140.1 10.7428882
5 140.2 10.5176065
5 140.3 10.2991531
5 140.4 10.0875969
5 140.5 9.8830062
5 140.6 9.6854487
5 140.7 9.4949915
5 140.8 9.3117010
5 140.9 9.1356432
5 141.0 8.9668832
5 141.1 8.8054857
5 141.2 8.6515145
5 141.3 8.5050331
5 141.4 8.3661039
5 141.5 8.2347890
5 141.6 8.1111496
5 141.7 7.9952462
5 141.8 7.8871388
5 141.9 7.7868865
5 142.0 7.6945478
5 142.1 7.6101804
5 142.2 7.5338413
5 142.3 7.4655868
5 142.4 7.4054723
5 142.5 7.3535527
5 142.6 7.3098820
5 142.7 7.2745133
5 142.8 7.2474992
5 142.9 7.2288913
5 143.0 7.2187405
5 143.1 7.2170969
5 143.2 7.2240098
5 143.3 7.2395276
5 143.4 7.2636981
5 143.5 7.2965679
5 143.6 7.3381832
5 143.7 7.3885891
5 143.8 7.4478299
5 143.9 7.5159491
5 144.0 7.5929892
5 144.1 7.6789920
5 144.2 7.7739983
5 144.3 7.8780482
5 144.4 7.9911808
5 144.5 8.1134343
5 144.6 8.2448460
5 144.7 8.3854523
5 144.8 8.5352888
5 144.9 8.6943900
5 145.0 8.8627897
5 145.1 9.0405206
5 145.2 9.2276146
5 145.3 9.4241026
5 145.4 9.6300145
5 145.5 9.8453794
5 145.6 10.0702254
5 145.7 10.3045795
5 145.8 10.5484681
5 145.9 10.8019162
5 146.0 11.0649481
5 146.1 11.3375871
5 146.2 11.6198556
5 146.3 11.9117748
5 146.4 12.2133650
5 146.5 12.5246457
5 146.6 12.8456352
5 146.7 13.1763509
5 146.8 13.5168091
5 146.9 13.8670253
5 147.0 14.2270137
5 147.1 14.5967878
5 147.2 14.9763600
5 147.3 15.3657414
5 147.4 15.7649426
5 147.5 16.1739727
5 147.6 16.5928401
5 147.7 17.0215520
5 147.8 17.4601146
5 147.9 17.9085332
5 148.0 18.3668120
5 148.1 18.8349539
5 148.2 19.3129612
5 148.3 19.8008350
5 148.4 20.2985751
5 148.5 20.8061807
5 148.6 21.3236496
5 148.7 21.8509788
5 148.8 22.3881640
5 148.9 22.9352002
5 149.0 23.4920809
5 149.1 24.0587991
5 149.2 24.6353462
5 149.3 25.2217129
5 149.4 25.8178887
5 149.5 26.4238622
5 149.6 27.0396208
5 149.7 27.6651508
5 149.8 28.3004377
5 149.9 28.9454657
5 150.0 29.6002180
5 150.1 30.2646768
5 150.2 30.9388233
5 150.3 31.6226375
5 150.4 32.3160984
5 150.5 33.0191841
5 150.6 33.7318714
5 150.7 34.4541362
5 150.8 35.1859533
5 150.9 35.9272966
5 151.0 36.6781386
5 151.1 37.4384512
5 151.2 38.2082050
5 151.3 38.9873695
5 151.4 39.7759134
5 151.5 40.5738041
5 151.6 41.3810081
5 151.7 42.1974909
5 151.8 43.0232168
5 151.9 43.8581494
5 152.0 44.7022509
5 152.1 45.5554826
5 152.2 46.4178049
5 152.3 47.2891770
5 152.4 48.1695573
5 152.5 49.0589029
5 152.6 49.9571702
5 152.7 50.8643144
5 152.8 51.7802896
5 152.9 52.7050491
5 153.0 53.6385452
5 153.1 54.5807291
5 153.2 55.5315510
5 153.3 56.4909602
5 153.4 57.4589049
5 153.5 58.4353326
5 153.6 59.4201893
5 153.7 60.4134206
5 153.8 61.4149709
5 153.9 62.4247834
5 154.0 63.4428007
5 154.1 64.4689644
5 154.2 65.5032149
5 154.3 66.5454918
5 154.4 67.5957340
5 154.5 68.6538790
5 154.6 69.7198638
5 154.7 70.7936243
5 154.8 71.8750953
5 154.9 72.9642110
5 155.0 74.0609046
5 155.1 75.1651083
5 155.2 76.2767535
5 155.3 77.3957707
5 155.4 78.5220894
5 155.5 79.6556385
5 155.6 80.7963457
5 155.7 81.9441381
5 155.8 83.0989417
5 155.9 84.2606819
5 156.0 85.4292832
5 156.1 86.6046690
5 156.2 87.7867623
5 156.3 88.9754849
5 156.4 90.1707580
5 156.5 91.3725019
5 156.6 92.5806361
5 156.7 93.7950794
5 156.8 95.0157498
5 156.9 96.2425643
5 157.0 97.4754393
5 157.1 98.7142906
5 157.2 99.9590330
5 157.3 101.2095805
5 157.4 102.4658467
5 157.5 103.7277440
5 157.6 104.9951846
5 157.7 106.2680795
5 157.8 107.5463392
5 157.9 108.8298737
5 158.0 110.1185919
5 158.1 111.4124023
5 158.2 112.7112127
5 158.3 114.0149301
5 158.4 115.3234610
5 158.5 116.6367112
5 158.6 117.9545857
5 158.7 119.2769892
5 158.8 120.6038255
5 158.9 121.9349979
5 159.0 123.2704091
5 159.1 124.6099611
5 159.2 125.9535555
5 159.3 127.3010932
5 159.4 128.6524745
5 159.5 130.0075992
5 159.6 131.3663667
5 159.7 132.7286756
5 159.8 134.0944241
5 159.9 135.4635099
5 160.0 136.8358302
5 160.1 138.2112817
5 160.2 139.5897605
5 160.3 140.9711623
5 160.4 142.3553824
5 160.5 143.7423157
5 160.6 145.1318563
5 160.7 146.5238983
5 160.8 147.9183350
5 160.9 149.3150597
5 161.0 150.7139649
5 161.1 152.1149428
5 161.2 153.5178855
5 161.3 154.9226843
5 161.4 156.3292304
5 161.5 157.7374147
5 161.6 159.1471275
5 161.7 160.5582589
5 161.8 161.9706989
5 161.9 163.3843368
5 162.0 164.7990619
5 162.1 166.2147630
5 162.2 167.6313289
5 162.3 169.0486477
5 162.4 170.4666078
5 162.5 171.8850968
5 162.6 173.3040025
5 162.7 174.7232123
5 162.8 176.1426133
5 162.9 177.5620926
5 163.0 178.9815370
5 163.1 180.4008331
5 163.2 181.8198674
5 163.3 183.2385261
5 163.4 184.6566956
5 163.5 186.0742618
5 163.6 187.4911107
5 163.7 188.9071281
5 163.8 190.3221996
5 163.9 191.7362110
5 164.0 193.1490477
5 164.1 194.5605954
5 164.2 195.9707394
5 164.3 197.3793651
5 164.4 198.7863580
5 164.5 200.1916033
5 164.6 201.5949865
5 164.7 202.9963929
5 164.8 204.3957079
5 164.9 205.7928168
5 165.0 207.1876052
5 165.1 208.5799586
5 165.2 209.9697625
5 165.3 211.3569025
5 165.4 212.7412644
5 165.5 214.1227339
5 165.6 215.5011972
5 165.7 216.8765401
5 165.8 218.2486489
5 165.9 219.6174099
5 166.0 220.9827097
5 166.1 222.3444348
5 166.2 223.7024721
5 166.3 225.0567086
5 166.4 226.4070316
5 166.5 227.7533285
5 166.6 229.0954869
5 166.7 230.4333948
5 166.8 231.7669403
5 166.9 233.0960118
5 167.0 234.4204979
5 167.1 235.7402877
5 167.2 237.0552704
5 167.3 238.3653355
5 167.4 239.6703729
5 167.5 240.9702728
5 167.6 242.2649258
5 167.7 243.5542226
5 167.8 244.8380545
5 167.9 246.1163132
5 168.0 247.3888906
5 168.1 248.6556791
5 168.2 249.9165715
5 168.3 251.1714610
5 168.4 252.4202412
5 168.5 253.6628062
5 168.6 254.8990504
5 168.7 256.1288689
5 168.8 257.3521570
5 168.9 258.5688108
5 169.0 259.7787265
5 169.1 260.9818010
5 169.2 262.1779319
5 169.3 263.3670169
5 169.4 264.5489547
5 169.5 265.7236441
5 169.6 266.8909848
5 169.7 268.0508769
5 169.8 269.2032209
5 169.9 270.3479184
5 170.0 271.4848710
5 170.1 272.6139813
5 170.2 273.7351524
5 170.3 274.8482879
5 170.4 275.9532922
5 170.5 277.0500703
5 170.6 278.1385279
5 170.7 279.2185711
5 170.8 280.2901071
5 170.9 281.3530434
5 171.0 282.4072884
5 171.1 283.4527511
5 171.2 284.4893413
5 171.3 285.5169694
5 171.4 286.5355467
5 171.5 287.5449851
5 171.6 288.5451973
5 171.7 289.5360966
5 171.8 290.5175974
5 171.9 291.4896145
5 172.0 292.4520638
5 172.1 293.4048618
5 172.2 294.3479257
5 172.3 295.2811739
5 172.4 296.2045252
5 172.5 297.1178994
5 172.6 298.0212172
5 172.7 298.9144000
5 172.8 299.7973702
5 172.9 300.6700509
5 173.0 301.5323661
5 173.1 302.3842407
5 173.2 303.2256006
5 173.3 304.0563724
5 173.4 304.8764837
5 173.5 305.6858630
5 173.6 306.4844396
5 173.7 307.2721438
5 173.8 308.0489069
5 173.9 308.8146611
5 174.0 309.5693393
5 174.1 310.3128757
5 174.2 311.0452053
5 174.3 311.7662640
5 174.4 312.4759887
5 174.5 313.1743173
5 174.6 313.8611887
5 174.7 314.5365428
5 174.8 315.2003203
5 174.9 315.8524632
5 175.0 316.4929143
5 175.1 317.1216175
5 175.2 317.7385175
5 175.3 318.3435604
5 175.4 318.9366929
5 175.5 319.5178632
5 175.6 320.0870201
5 175.7 320.6441137
5 175.8 321.1890951
5 175.9 321.7219164
5 176.0 322.2425308
5 176.1 322.7508926
5 176.2 323.2469570
5 176.3 323.7306804
5 176.4 324.2020204
5 176.5 324.6609355
5 176.6 325.1073852
5 176.7 325.5413304
5 176.8 325.9627328
5 176.9 326.3715554
5 177.0 326.7677621
5 177.1 327.1513182
5 177.2 327.5221897
5 177.3 327.8803441
5 177.4 328.2257498
5 177.5 328.5583764
5 177.6 328.8781945
5 177.7 329.1851761
5 177.8 329.4792940
5 177.9 329.7605223
5 178.0 330.0288363
5 178.1 330.2842122
5 178.2 330.5266276
5 178.3 330.7560611
5 178.4 330.9724924
5 178.5 331.1759025
5 178.6 331.3662735
5 178.7 331.5435885
5 178.8 331.7078318
5 178.9 331.8589891
5 179.0 331.9970470
5 179.1 332.1219933
5 179.2 332.2338169
5 179.3 332.3325081
5 179.4 332.4180580
5 179.5 332.4904592
5 179.6 332.5497053
5 179.7 332.5957910
5 179.8 332.6287122
5 179.9 332.6484662
5 180.0 332.6550510
6 0.0 1760.7545858
6 0.1 1760.7189772
6 0.2 1760.6121549
6 0.3 1760.4341302
6 0.4 1760.1849216
6 0.5 1759.8645549
6 0.6 1759.4730634
6 0.7 1759.0104879
6 0.8 1758.4768765
6 0.9 1757.8722846
6 1.0 1757.1967751
6 1.1 1756.4504181
6 1.2 1755.6332912
6 1.3 1754.7454794
6 1.4 1753.7870749
6 1.5 1752.7581772
6 1.6 1751.6588931
6 1.7 1750.4893369
6 1.8 1749.2496300
6 1.9 1747.9399009
6 2.0 1746.5602857
6 2.1 1745.1109275
6 2.2 1743.5919766
6 2.3 1742.0035906
6 2.4 1740.3459341
6 2.5 1738.6191788
6 2.6 1736.8235039
6 2.7 1734.9590951
6 2.8 1733.0261457
6 2.9 1731.0248557
6 3.0 1728.9554321
6 3.1 1726.8180892
6 3.2 1724.6130478
6 3.3 1722.3405361
6 3.4 1720.0007886
6 3.5 1717.5940473
6 3.6 1715.1205604
6 3.7 1712.5805834
6 3.8 1709.9743782
6 3.9 1707.3022136
6 4.0 1704.5643649
6 4.1 1701.7611143
6 4.2 1698.8927504
6 4.3 1695.9595683
6 4.4 1692.9618698
6 4.5 1689.8999631
6 4.6 1686.7741627
6 4.7 1683.5847898
6 4.8 1680.3321716
6 4.9 1677.0166418
6 5.0 1673.6385402
6 5.1 1670.1982131
6 5.2 1666.6960127
6 5.3 1663.1322972
6 5.4 1659.5074312
6 5.5 1655.8217852
6 5.6 1652.0757354
6 5.7 1648.2696642
6 5.8 1644.4039597
6 5.9 1640.4790159
6 6.0 1636.4952325
6 6.1 1632.4530149
6 6.2 1628.3527741
6 6.3 1624.1949266
6 6.4 1619.9798947
6 6.5 1615.7081058
6 6.6 1611.3799929
6 6.7 1606.9959945
6 6.8 1602.5565540
6 6.9 1598.0621204
6 7.0 1593.5131475
6 7.1 1588.9100946
6 7.2 1584.2534257
6 7.3 1579.5436098
6 7.4 1574.7811211
6 7.5 1569.9664384
6 7.6 1565.1000452
6 7.7 1560.1824300
6 7.8 1555.2140856
6 7.9 1550.1955097
6 8.0 1545.1272044
6 8.1 1540.0096760
6 8.2 1534.8434356
6 8.3 1529.6289983
6 8.4 1524.3668834
6 8.5 1519.0576147
6 8.6 1513.7017197
6 8.7 1508.2997301
6 8.8 1502.8521816
6 8.9 1497.3596136
6 9.0 1491.8225695
6 9.1 1486.2415963
6 9.2 1480.6172447
6 9.3 1474.9500690
6 9.4 1469.2406268
6 9.5 1463.4894795
6 9.6 1457.6971916
6 9.7 1451.8643308
6 9.8 1445.9914682
6 9.9 1440.0791780
6 10.0 1434.1280374
6 10.1 1428.1386265
6 10.2 1422.1115283
6 10.3 1416.0473288
6 10.4 1409.9466166
6 10.5 1403.8099828
6 10.6 1397.6380213
6 10.7 1391.4313286
6 10.8 1385.1905032
6 10.9 1378.9161462
6 11.0 1372.6088611
6 11.1 1366.2692534
6 11.2 1359.8979305
6 11.3 1353.4955023
6 11.4 1347.0625801
6 11.5 1340.5997776
6 11.6 1334.1077097
6 11.7 1327.5869934
6 11.8 1321.0382473
6 11.9 1314.4620912
6 12.0 1307.8591467
6 12.1 1301.2300366
6 12.2 1294.5753850
6 12.3 1287.8958172
6 12.4 1281.1919596
6 12.5 1274.4644397
6 12.6 1267.7138859
6 12.7 1260.9409275
6 12.8 1254.1461946
6 12.9 1247.3303178
6 13.0 1240.4939288
6 13.1 1233.6376593
6 13.2 1226.7621418
6 13.3 1219.8680091
6 13.4 1212.9558944
6 13.5 1206.0264308
6 13.6 1199.0802518
6 13.7 1192.1179910
6 13.8 1185.1402817
6 13.9 1178.1477573
6 14.0 1171.1410511
6 14.1 1164.1207958
6 14.2 1157.0876240
6 14.3 1150.0421677
6 14.4 1142.9850587
6 14.5 1135.9169277
6 14.6 1128.8384052
6 14.7 1121.7501208
6 14.8 1114.6527030
6 14.9 1107.5467797
6 15.0 1100.4329778
6 15.1 1093.3119229
6 15.2 1086.1842396
6 15.3 1079.0505513
6 15.4 1071.9114800
6 15.5 1064.7676464
6 15.6 1057.6196696
6 15.7 1050.4681674
6 15.8 1043.3137557
6 15.9 1036.1570489
6 16.0 1028.9986596
6 16.1 1021.8391985
6 16.2 1014.6792744
6 16.3 1007.5194942
6 16.4 1000.3604625
6 16.5 993.2027820
6 16.6 986.0470531
6 16.7 978.8938739
6 16.8 971.7438401
6 16.9 964.5975451
6 17.0 957.4555796
6 17.1 950.3185319
6 17.2 943.1869876
6 17.3 936.0615295
6 17.4 928.9427377
6 17.5 921.8311895
6 17.6 914.7274592
6 17.7 907.6321181
6 17.8 900.5457344
6 17.9 893.4688733
6 18.0 886.4020968
6 18.1 879.3459636
6 18.2 872.3010289
6 18.3 865.2678449
6 18.4 858.2469601
6 18.5 851.2389195
6 18.6 844.2442645
6 18.7 837.2635331
6 18.8 830.2972592
6 18.9 823.3459734
6 19.0 816.4102022
6 19.1 809.4904682
6 19.2 802.5872902
6 19.3 795.7011830
6 19.4 788.8326574
6 19.5 781.9822198
6 19.6 775.1503728
6 19.7 768.3376147
6 19.8 761.5444393
6 19.9 754.7713364
6 20.0 748.0187913
6 20.1 741.2872847
6 20.2 734.5772932
6 20.3 727.8892884
6 20.4 721.2237379
6 20.5 714.5811041
6 20.6 707.9618451
6 20.7 701.3664141
6 20.8 694.7952598
6 20.9 688.2488256
6 21.0 681.7275507
6 21.1 675.2318687
6 21.2 668.7622088
6 21.3 662.3189951
6 21.4 655.9026464
6 21.5 649.5135767
6 21.6 643.1521949
6 21.7 636.8189046
6 21.8 630.5141044
6 21.9 624.2381875
6 22.0 617.9915420
6 22.1 611.7745506
6 22.2 605.5875908
6 22.3 599.4310346
6 22.4 593.3052487
6 22.5 587.2105943
6 22.6 581.1474274
6 22.7 575.1160981
6 22.8 569.1169513
6 22.9 563.1503263
6 23.0 557.2165568
6 23.1 551.3159709
6 23.2 545.4488911
6 23.3 539.6156343
6 23.4 533.8165117
6 23.5 528.0518287
6 23.6 522.3218852
6 23.7 516.6269752
6 23.8 510.9673871
6 23.9 505.3434033
6 24.0 499.7553006
6 24.1 494.2033500
6 24.2 488.6878166
6 24.3 483.2089597
6 24.4 477.7670327
6 24.5 472.3622832
6 24.6 466.9949529
6 24.7 461.6652776
6 24.8 456.3734872
6 24.9 451.1198056
6 25.0 445.9044510
6 25.1 440.7276355
6 25.2 435.5895654
6 25.3 430.4904408
6 25.4 425.4304561
6 25.5 420.4097998
6 25.6 415.4286542
6 25.7 410.4871958
6 25.8 405.5855951
6 25.9 400.7240167
6 26.0 395.9026191
6 26.1 391.1215551
6 26.2 386.3809712
6 26.3 381.6810083
6 26.4 377.0218012
6 26.5 372.4034786
6 26.6 367.8261635
6 26.7 363.2899728
6 26.8 358.7950178
6 26.9 354.3414033
6 27.0 349.9292289
6 27.1 345.5585876
6 27.2 341.2295671
6 27.3 336.9422489
6 27.4 332.6967088
6 27.5 328.4930165
6 27.6 324.3312363
6 27.7 320.2114263
6 27.8 316.1336389
6 27.9 312.0979208
6 28.0 308.1043130
6 28.1 304.1528504
6 28.2 300.2435627
6 28.3 296.3764734
6 28.4 292.5516006
6 28.5 288.7689566
6 28.6 285.0285483
6 28.7 281.3303766
6 28.8 277.6744371
6 28.9 274.0607198
6 29.0 270.4892090
6 29.1 266.9598837
6 29.2 263.4727173
6 29.3 260.0276776
6 29.4 256.6247272
6 29.5 253.2638233
6 29.6 249.9449176
6 29.7 246.6679565
6 29.8 243.4328810
6 29.9 240.2396271
6 30.0 237.0881254
6 30.1 233.9783011
6 30.2 230.9100746
6 30.3 227.8833610
6 30.4 224.8980701
6 30.5 221.9541071
6 30.6 219.0513716
6 30.7 216.1897588
6 30.8 213.3691584
6 30.9 210.5894557
6 31.0 207.8505309
6 31.1 205.1522592
6 31.2 202.4945113
6 31.3 199.8771531
6 31.4 197.3000456
6 31.5 194.7630455
6 31.6 192.2660046
6 31.7 189.8087702
6 31.8 187.3911851
6 31.9 185.0130876
6 32.0 182.6743118
6 32.1 180.3746869
6 32.2 178.1140384
6 32.3 175.8921870
6 32.4 173.7089494
6 32.5 171.5641381
6 32.6 169.4575614
6 32.7 167.3890235
6 32.8 165.3583247
6 32.9 163.3652611
6 33.0 161.4096251
6 33.1 159.4912050
6 33.2 157.6097854
6 33.3 155.7651470
6 33.4 153.9570669
6 33.5 152.1853184
6 33.6 150.4496714
6 33.7 148.7498920
6 33.8 147.0857429
6 33.9 145.4569832
6 34.0 143.8633689
6 34.1 142.3046524
6 34.2 140.7805829
6 34.3 139.2909063
6 34.4 137.8353654
6 34.5 136.4136998
6 34.6 135.0256463
6 34.7 133.6709383
6 34.8 132.3493065
6 34.9 131.0604787
6 35.0 129.8041798
6 35.1 128.5801320
6 35.2 127.3880547
6 35.3 126.2276647
6 35.4 125.0986762
6 35.5 124.0008010
6 35.6 122.9337482
6 35.7 121.8972246
6 35.8 120.8909346
6 35.9 119.9145804
6 36.0 118.9678619
6 36.1 118.0504768
6 36.2 117.1621207
6 36.3 116.3024873
6 36.4 115.4712682
6 36.5 114.6681529
6 36.6 113.8928293
6 36.7 113.1449833
6 36.8 112.4242993
6 36.9 111.7304597
6 37.0 111.0631455
6 37.1 110.4220361
6 37.2 109.8068094
6 37.3 109.2171417
6 37.4 108.6527082
6 37.5 108.1131827
6 37.6 107.5982375
6 37.7 107.1075440
6 37.8 106.6407724
6 37.9 106.1975918
6 38.0 105.7776702
6 38.1 105.3806749
6 38.2 105.0062720
6 38.3 104.6541271
6 38.4 104.3239047
6 38.5 104.0152689
6 38.6 103.7278829
6 38.7 103.4614096
6 38.8 103.2155110
6 38.9 102.9898491
6 39.0 102.7840851
6 39.1 102.5978800
6 39.2 102.4308946
6 39.3 102.2827893
6 39.4 102.1532246
6 39.5 102.0418606
6 39.6 101.9483575
6 39.7 101.8723756
6 39.8 101.8135750
6 39.9 101.7716163
6 40.0 101.7461599
6 40.1 101.7368667
6 40.2 101.7433979
6 40.3 101.7654149
6 40.4 101.8025797
6 40.5 101.8545545
6 40.6 101.9210023
6 40.7 102.0015867
6 40.8 102.0959716
6 40.9 102.2038219
6 41.0 102.3248032
6 41.1 102.4585819
6 41.2 102.6048251
6 41.3 102.7632010
6 41.4 102.9333787
6 41.5 103.1150283
6 41.6 103.3078209
6 41.7 103.5114289
6 41.8 103.7255257
6 41.9 103.9497860
6 42.0 104.1838858
6 42.1 104.4275024
6 42.2 104.6803143
6 42.3 104.9420018
6 42.4 105.2122462
6 42.5 105.4907308
6 42.6 105.7771402
6 42.7 106.0711606
6 42.8 106.3724798
6 42.9 106.6807877
6 43.0 106.9957754
6 43.1 107.3171363
6 43.2 107.6445652
6 43.3 107.9777592
6 43.4 108.3164171
6 43.5 108.6602397
6 43.6 109.0089298
6 43.7 109.3621923
6 43.8 109.7197343
6 43.9 110.0812649
6 44.0 110.4464953
6 44.1 110.8151393
6 44.2 111.1869125
6 44.3 111.5615331
6 44.4 111.9387216
6 44.5 112.3182008
6 44.6 112.6996960
6 44.7 113.0829348
6 44.8 113.4676475
6 44.9 113.8535667
6 45.0 114.2404278
6 45.1 114.6279685
6 45.2 115.0159295
6 45.3 115.4040538
6 45.4 115.7920872
6 45.5 116.1797784
6 45.6 116.5668785
6 45.7 116.9531417
6 45.8 117.3383250
6 45.9 117.7221879
6 46.0 118.1044932
6 46.1 118.4850062
6 46.2 118.8634955
6 46.3 119.2397324
6 46.4 119.6134912
6 46.5 119.9845493
6 46.6 120.3526870
6 46.7 120.7176877
6 46.8 121.0793378
6 46.9 121.4374271
6 47.0 121.7917480
6 47.1 122.1420965
6 47.2 122.4882715
6 47.3 122.8300751
6 47.4 123.1673127
6 47.5 123.4997927
6 47.6 123.8273270
6 47.7 124.1497304
6 47.8 124.4668214
6 47.9 124.7784214
6 48.0 125.0843553
6 48.1 125.3844511
6 48.2 125.6785404
6 48.3 125.9664578
6 48.4 126.2480415
6 48.5 126.5231330
6 48.6 126.7915770
6 48.7 127.0532218
6 48.8 127.3079190
6 48.9 127.5555235
6 49.0 127.7958936
6 49.1 128.0288911
6 49.2 128.2543813
6 49.3 128.4722326
6 49.4 128.6823171
6 49.5 128.8845103
6 49.6 129.0786909
6 49.7 129.2647413
6 49.8 129.4425472
6 49.9 129.6119977
6 50.0 129.7729855
6 50.1 129.9254066
6 50.2 130.0691604
6 50.3 130.2041498
6 50.4 130.3302812
6 50.5 130.4474644
6 50.6 130.5556124
6 50.7 130.6546419
6 50.8 130.7444730
6 50.9 130.8250291
6 51.0 130.8962369
6 51.1 130.9580269
6 51.2 131.0103325
6 51.3 131.0530909
6 51.4 131.0862424
6 51.5 131.1097308
6 51.6 131.1235032
6 51.7 131.1275101
6 51.8 131.1217054
6 51.9 131.1060461
6 52.0 131.0804927
6 52.1 131.0450090
6 52.2 130.9995620
6 52.3 130.9441221
6 52.4 130.8786627
6 52.5 130.8031608
6 52.6 130.7175965
6 52.7 130.6219528
6 52.8 130.5162165
6 52.9 130.4003769
6 53.0 130.2744271
6 53.1 130.1383629
6 53.2 129.9921833
6 53.3 129.8358906
6 53.4 129.6694901
6 53.5 129.4929899
6 53.6 129.3064016
6 53.7 129.1097394
6 53.8 128.9030208
6 53.9 128.6862661
6 54.0 128.4594986
6 54.1 128.2227446
6 54.2 127.9760332
6 54.3 127.7193964
6 54.4 127.4528690
6 54.5 127.1764889
6 54.6 126.8902964
6 54.7 126.5943349
6 54.8 126.2886505
6 54.9 125.9732917
6 55.0 125.6483102
6 55.1 125.3137599
6 55.2 124.9696977
6 55.3 124.6161829
6 55.4 124.2532774
6 55.5 123.8810457
6 55.6 123.4995548
6 55.7 123.1088742
6 55.8 122.7090757
6 55.9 122.3002339
6 56.0 121.8824254
6 56.1 121.4557293
6 56.2 121.0202271
6 56.3 120.5760024
6 56.4 120.1231414
6 56.5 119.6617322
6 56.6 119.1918652
6 56.7 118.7136330
6 56.8 118.2271302
6 56.9 117.7324538
6 57.0 117.2297025
6 57.1 116.7189771
6 57.2 116.2003805
6 57.3 115.6740176
6 57.4 115.1399949
6 57.5 114.5984211
6 57.6 114.0494066
6 57.7 113.4930636
6 57.8 112.9295060
6 57.9 112.3588497
6 58.0 111.7812119
6 58.1 111.1967117
6 58.2 110.6054698
6 58.3 110.0076083
6 58.4 109.4032512
6 58.5 108.7925236
6 58.6 108.1755522
6 58.7 107.5524653
6 58.8 106.9233923
6 58.9 106.2884641
6 59.0 105.6478129
6 59.1 105.0015722
6 59.2 104.3498765
6 59.3 103.6928618
6 59.4 103.0306651
6 59.5 102.3634244
6 59.6 101.6912789
6 59.7 101.0143689
6 59.8 100.3328354
